Location Id,Business Account Number,Ownership Name,DBA Name,Street Address,Source Zipcode,Class Code,PBC Code,Business Start Date,Location Start Date,Mail Address,Business Location
0485289-01-001,0485289,Wu Chaohua Wu Chaoyuan,Golden Horse Restaurant,1060 Hyde St,94109,08,5812,12/16/2013 12:00:00 AM,12/16/2013 12:00:00 AM,1060 Hyde Street,"1060 HYDE ST
San Francisco, CA 94109
(37.79077, -122.417359)"
0485345-01-001,0485345,Jin's Dining Usa,Ramen Yamadaya,1728 Buchanan St,94115,08,5800,12/19/2013 12:00:00 AM,12/19/2013 12:00:00 AM,1728 Buchanan St,"1728 BUCHANAN ST
San Francisco, CA 94115
(37.786186, -122.429931)"
0485360-01-001,0485360,Mastroianni Pasquale,Pasquales Mastroianni,176 6th Ave,94188,08,3079,12/08/2013 12:00:00 AM,12/08/2013 12:00:00 AM,176 6th Ave,"176 6TH AVE
San Francisco, CA 94188
(37.785424, -122.464603)"
0485369-01-001,0485369,Montoya Carolina,Tortilla Flat,2000 Bryant St,94110,08,3079,12/16/2013 12:00:00 AM,12/16/2013 12:00:00 AM,2000 Bryant St,"2000 BRYANT ST
San Francisco, CA 94110
(37.761549, -122.410094)"
0485369-02-001,0485369,Montoya Carolina,Flats Cafe,2000 Bryant St,94110,08,3079,12/16/2013 12:00:00 AM,12/16/2013 12:00:00 AM,2000 Bryant St,"2000 BRYANT ST
San Francisco, CA 94110
(37.761549, -122.410094)"
0485372-01-001,0485372,Xa Khoi,Saigon Bbq Restaurant,2623 San Bruno Ave,94134,08,3079,12/13/2013 12:00:00 AM,12/13/2013 12:00:00 AM,62 Diana St,"2623 SAN BRUNO AVE
San Francisco, CA 94134
(37.728449, -122.403945)"
0485390-01-001,0485390,Sypason-Thepaloune Lillie,Maneelap Srimongkoun,4995 Mission St,94112,08,3079,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,4995 Mission Street,"4995 MISSION ST
San Francisco, CA 94112
(37.718646, -122.439376)"
0485406-01-001,0485406,Will Sushi Inc,Will Sushi,1380 9th Ave,94122,08,5800,12/17/2013 12:00:00 AM,12/17/2013 12:00:00 AM,1380 9th Ave,"1380 9TH AVE
San Francisco, CA 94122
(37.762601, -122.466206)"
0485429-01-001,0485429,Plentea Inc,Plentea Inc,341 Kearny St,94108,08,5800,12/25/2013 12:00:00 AM,12/25/2013 12:00:00 AM,341 Kearny Street,"341 KEARNY ST
San Francisco, CA 94108
(37.791316, -122.404158)"
0485439-01-001,0485439,El Castillito Taqueria Star,El Castillito Taqueria Star,250 Golden Gate Ave,94112,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,250 Golden Gate Avenue,"250 GOLDEN GATE AVE
San Francisco, CA 94112
(37.78176, -122.414692)"
0485444-01-001,0485444,Que Huong Vietnamese Deli,Que Huong Vietnamese Deli,2138 Irving St,94132,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,2138 Irving St,"2138 IRVING ST
San Francisco, CA 94132
(37.763418, -122.480757)"
0485489-01-001,0485489,Li Qu Jun/cheung Pak Chun,New Village Cafe,1426 Polk St,94109,08,3079,01/02/2014 12:00:00 AM,01/02/2014 12:00:00 AM,1426 Polk St,"1426 POLK ST
San Francisco, CA 94109
(37.789876, -122.42055)"
0485515-01-001,0485515,Ram & Pig Productions,Victory Hall & Parlor,330 Ritch St,94114,08,5812,07/10/2013 12:00:00 AM,07/10/2013 12:00:00 AM,360 Ritch St Ste #200,"330 RITCH ST
San Francisco, CA 94114
(37.778963, -122.393957)"
0485522-01-001,0485522,Pumacayo Javier &Pumacayo Andy,Cafe La Flore I,1032 Clement St,94118,08,5812,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,1032 Clement St,"1032 CLEMENT ST
San Francisco, CA 94118
(37.782676, -122.470135)"
0485530-01-001,0485530,Human Fabric,Fora Think Space,810 Battery St 150,94111,08,5800,12/10/2013 12:00:00 AM,12/10/2013 12:00:00 AM,810 Battery Street Suite 150,"810 BATTERY ST
San Francisco, CA 94111
(37.798844, -122.401111)"
0485573-01-001,0485573,Chuop Setha,Fresh Brew Coffee,882 Bush St,94108,08,3079,12/23/2013 12:00:00 AM,12/23/2013 12:00:00 AM,882 Bush St,"882 BUSH ST
San Francisco, CA 94108
(37.789777, -122.411837)"
0485594-01-001,0485594,Yucateca Food Corporation,Poc-Chuc Restaurant,2886 16th St,94103,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,2886 16th St,"2886 16TH ST
San Francisco, CA 94103
(37.765211, -122.417074)"
0485612-01-001,0485612,Sutter Street Cafe Llc,Sutter Street Cafe,450 Sutter St 7,94108,08,5812,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,225 Hanover St,"450 SUTTER ST
San Francisco, CA 94108
(37.789331, -122.407788)"
0485618-01-001,0485618,Blue Fin Sushi Inc,Blue Fin Sushi & Lounge,1814 Clement St,94121,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1814 Clement Street,"1814 CLEMENT ST
San Francisco, CA 94121
(37.782292, -122.478615)"
0485629-01-001,0485629,Buzzworks Inc,Buzzworks,365 11th St,94103,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,354 11th Street,"365 11TH ST
San Francisco, CA 94103
(37.771083, -122.413052)"
0485634-01-001,0485634,All Girl Army Inc,Sunset Reservoir Brewing Co,1735 Noriega St,94122,08,5800,12/01/2013 12:00:00 AM,12/01/2013 12:00:00 AM,1735 Noriega St,"1735 NORIEGA ST
San Francisco, CA 94122
(37.753991, -122.482197)"
0485674-01-001,0485674,Bun Mee Market Llc,Bun Mee,650 Market St,94104,08,5812,12/26/2013 12:00:00 AM,12/26/2013 12:00:00 AM,650 Market St,"650 MARKET ST
San Francisco, CA 94104
(37.788239, -122.402701)"
0485678-01-001,0485678,Paragon 168 Corp,Banana Home,321 Kearny St,94108,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,321 Kearny St,"321 KEARNY ST
San Francisco, CA 94108
(37.791103, -122.404117)"
0485695-01-001,0485695,S V Success Inc,House Of Thai 2,494 Haight St,94117,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,494 Haight Street,"494 HAIGHT ST
San Francisco, CA 94117
(37.772115, -122.430394)"
0485717-01-001,0485717,World Gourmet Cofee Llc,Javalencia Cafe,920 Valencia St,94110,08,5800,11/07/2013 12:00:00 AM,11/07/2013 12:00:00 AM,934 Valencia St,"920 VALENCIA ST
San Francisco, CA 94110
(37.758091, -122.421241)"
0485717-02-001,0485717,World Gourmet Cofee Llc,Javalencia Cafe,3900 3rd St,94124,08,5800,11/07/2013 12:00:00 AM,11/07/2013 12:00:00 AM,934 Valencia St,"3900 3RD ST
San Francisco, CA 94124
(37.741838, -122.388327)"
0485717-03-001,0485717,World Gourmet Cofee Llc,Javalencia Cafe,1594 Market St,94103,08,5800,11/07/2013 12:00:00 AM,11/07/2013 12:00:00 AM,934 Valencia St,"1594 MARKET ST
San Francisco, CA 94103
(37.774315, -122.420617)"
0485735-01-001,0485735,P F D Cafe,Regent Plaza Cafe,50 United Nations Plz,94102,08,5800,01/06/2014 12:00:00 AM,01/06/2014 12:00:00 AM,870 Mcallister St #H,"50 UNITED NATIONS PLZ
San Francisco, CA 94102
(37.779928, -122.41351)"
0485769-02-001,0485769,Le Lan,Joliba Cafe,601 S Van Ness Ave,94110,08,3079,02/01/2014 12:00:00 AM,03/12/2014 12:00:00 AM,1859 Powell Street #157,"601 S VAN NESS AVE
San Francisco, CA 94110
(37.763422, -122.417312)"
0485778-01-001,0485778,Huynh Anderson,Ty Sandwich,4829 Mission St,94112,08,3079,01/11/2014 12:00:00 AM,01/11/2014 12:00:00 AM,85 University Ave,"4829 MISSION ST
San Francisco, CA 94112
(37.72107, -122.437539)"
0485823-01-001,0485823,1705 Buchanan Enterprises Inc,Playground,1705 Buchanan St,94115,08,5812,01/02/2014 12:00:00 AM,01/02/2014 12:00:00 AM,1705 Buchanan St,"1705 BUCHANAN ST
San Francisco, CA 94115
(37.785774, -122.429859)"
0485837-01-001,0485837,Union Larder Llc,Union Larder,1945 Hyde St,94109,08,5812,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,312 Union St,"1945 HYDE ST
San Francisco, CA 94109
(37.798882, -122.419007)"
0485847-01-001,0485847,Pizzahackers Backyard Llc,Pizzahacker,3299 Mission St,94110,08,5800,11/14/2013 12:00:00 AM,11/14/2013 12:00:00 AM,3299 Mission Street,"3299 MISSION ST
San Francisco, CA 94110
(37.744221, -122.420772)"
0485856-01-001,0485856,Brass Knuckle Sf Inc,Brass Knuckle Sf Inc,749 Larkin St,94109,08,5800,01/10/2014 12:00:00 AM,01/10/2014 12:00:00 AM,748 Commercial St 2 Apt,"749 LARKIN ST
San Francisco, CA 94109
(37.784851, -122.417858)"
0485875-01-001,0485875,Soma Restaurant Group,Soma Eats,186 2nd St,94105,08,5800,01/06/2014 12:00:00 AM,01/06/2014 12:00:00 AM,186 2nd St,"186 2ND ST
San Francisco, CA 94105
(37.786921, -122.398442)"
0485875-02-001,0485875,Soma Restaurant Group,Lady & The Saj,246 2nd St B,94105,08,5800,01/06/2014 12:00:00 AM,01/06/2014 12:00:00 AM,186 2nd St,"246 2ND ST
B San Francisco, CA 94105
(37.785967, -122.397219)"
0485882-01-001,0485882,Sightglass Coffee 20th St Llc,Sightglass Coffee,3014 20th St,94110,08,5812,12/31/2013 12:00:00 AM,02/01/2014 12:00:00 AM,270 7th St,"3014 20TH ST
San Francisco, CA 94110
(37.759121, -122.410979)"
0485922-01-001,0485922,Burger Dog Holdings Llc,Roadys Long Burger,101 Spear St 222,94105,08,5812,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,101 Spear St #222,"101 SPEAR ST
San Francisco, CA 94105
(37.792534, -122.394067)"
0485948-01-001,0485948,Elaref & Alwajih Inc,Pizza Pino & Kitchen,1534 California St,94109,08,5800,01/09/2014 12:00:00 AM,01/09/2014 12:00:00 AM,1534 California St,"1534 CALIFORNIA ST
San Francisco, CA 94109
(37.790677, -122.419902)"
0485954-01-001,0485954,Jesse Sf Corporation,North India Restaurant,123 2nd St,94105,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,2442 Clement St,"123 2ND ST
San Francisco, CA 94105
(37.787646, -122.399345)"
0485957-01-001,0485957,Chgp Llc,Fogcuttersf,2440 16th St 203,94103,08,5812,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,2440 16th St #199,"2440 16TH ST
San Francisco, CA 94103
(37.765571, -122.411081)"
0485957-02-001,0485957,Chgp Llc,Fogcuttersf,2700 16th St,94103,08,5812,01/01/2014 12:00:00 AM,05/01/2014 12:00:00 AM,2440 16th St #199,"2700 16TH ST
San Francisco, CA 94103
(37.765416, -122.41367)"
0485959-01-001,0485959,Cafe Chaat San Francisco Inc,Cafe Chaat,320 3rd St,94107,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,320 3rd St,"320 3RD ST
San Francisco, CA 94107
(37.783305, -122.398335)"
0486027-01-001,0486027,Aegis Retail One Llc,Sprig Cafe,77 Beale St,94105,08,5800,01/13/2014 12:00:00 AM,01/13/2014 12:00:00 AM,3755 Painted Pony Rd,"77 BEALE ST
San Francisco, CA 94105
(37.791321, -122.396042)"
0486040-01-999,0486040,Frozen Kuhsterd Llc,Frozen Kuhsterd,6748 Mission St,94014,08,5812,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,6748 Mission St,"6748 MISSION ST
DALY CITY, CA 94014
(37.70026, -122.463794)"
0486043-01-001,0486043,Bekele Tsige,Bereka Coffee,2320 Lombard St,94123,08,3079,01/13/2014 12:00:00 AM,01/13/2014 12:00:00 AM,2320 Lombard Street,"2320 LOMBARD ST
San Francisco, CA 94123
(37.799416, -122.439798)"
0486069-01-001,0486069,Lands Noriko/takahashi Yosuke,Ramen Underground,355 Kearny St,94108,08,5812,01/02/2014 12:00:00 AM,01/02/2014 12:00:00 AM,356 Kearny St,"355 KEARNY ST
San Francisco, CA 94108
(37.791473, -122.404187)"
0486085-01-999,0486085,Cohen Harvey,Harvey's Gourmet Donut Co,15207 Burbank Dr,95442,08,3079,01/14/2014 12:00:00 AM,01/14/2014 12:00:00 AM,Po Box 1116,"15207 BURBANK DR GLEN
ELLEN, CA 95442
(38.34431, -122.509787)"
0486087-01-001,0486087,Plank Nehilka,Plank & Plate,584 Castro St #253,94114,08,3079,01/27/2014 12:00:00 AM,01/27/2014 12:00:00 AM,584 Castro St #253,"584 CASTRO ST
SAN FRANCISCO, CA 94114
(37.759627, -122.434873)"
0486088-01-999,0486088,Roadside Rotisserie Corp,Country Grill,1148 E 18th St 1,94606,08,5800,01/14/2014 12:00:00 AM,01/14/2014 12:00:00 AM,1148 E 18th St #1,"1148 E 18TH ST
OAKLAND, CA 94606
(37.793431, -122.244553)"
0486096-01-001,0486096,Apmex Llc,Uno Dos Taco,595 Market St,94105,08,5812,12/31/2013 12:00:00 AM,01/14/2014 12:00:00 AM,1829 Union St,"595 MARKET ST
San Francisco, CA 94105
(37.789648, -122.400916)"
0486098-01-001,0486098,Ha Tien Cove Inc,Ha Tien Cove,1650 Holloway Ave West Plz Alcove B,94132,08,5800,01/24/2014 12:00:00 AM,01/24/2014 12:00:00 AM,1650 Holloway Ave West Plaza Alcove B,"1650 HOLLOWAY AVE WEST PLZ
ALCOVE B San Francisco, CA 94132
"
0486121-01-001,0486121,Schroeders Partners Lp,Schroeder's,240 Front St,94111,08,5812,01/10/2014 12:00:00 AM,01/10/2014 12:00:00 AM,240 Front St,"240 FRONT ST
San Francisco, CA 94111
(37.793939, -122.398905)"
0486123-01-001,0486123,P & F Risto Inc,Il Casaro Pizze Mozzarella Bar,348 Columbus Ave,94133,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,348 Columbus Ave,"348 COLUMBUS AVE
San Francisco, CA 94133
(37.798441, -122.407462)"
0486136-01-001,0486136,Barreto Flavia M,Geneva Pizza And Grille,456 Haight St,94117,08,3079,01/15/2014 12:00:00 AM,01/15/2014 12:00:00 AM,456 Haight Street,"456 HAIGHT ST
San Francisco, CA 94117
(37.772197, -122.42975)"
0486142-01-001,0486142,Serfer Llc,Malevo,710 Florida St,94110,08,5812,01/09/2014 12:00:00 AM,01/09/2014 12:00:00 AM,710 Florida St,"710 FLORIDA ST
San Francisco, CA 94110
(37.76029, -122.410979)"
0486178-01-001,0486178,Cafe Divine Inc,Cafe Divine Inc,1600 Stockton St,94133,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1600 Stockton St,"1600 STOCKTON ST
San Francisco, CA 94133
(37.80061, -122.409213)"
0486204-01-001,0486204,Ckst Inc,Kowloon Tong Dessert Cafe,393 7th Ave,94118,08,5800,01/02/2014 12:00:00 AM,01/02/2014 12:00:00 AM,393 7th Ave,"393 7TH AVE
San Francisco, CA 94118
(37.781377, -122.465389)"
0486207-01-001,0486207,Mashup Llc,Thistle,1 Tillman Pl,94108,08,5800,01/06/2014 12:00:00 AM,01/06/2014 12:00:00 AM,0000 Undeliverable Mail,"1 TILLMAN PL
San Francisco, CA 94108
(37.789267, -122.405744)"
0486207-01-002,0486207,Mashup Llc,Thistle,550 Valencia St,94110,08,5800,01/06/2014 12:00:00 AM,04/01/2014 12:00:00 AM,0000 Undeliverable Mail,"550 VALENCIA ST
San Francisco, CA 94110
(37.763886, -122.421785)"
0486212-01-001,0486212,Rosales Jose,Earthly Coffee,1771 15th St 1,94103,08,3079,01/16/2014 12:00:00 AM,01/16/2014 12:00:00 AM,1771 15th St #1,"1771 15TH ST
San Francisco, CA 94103
(37.766453, -122.423558)"
0486219-01-001,0486219,Wing Sing Bakery Llc,Wing Sing Bakery Llc,1125 Stockton St,94133,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,1125 Stockton St,"1125 STOCKTON ST
San Francisco, CA 94133
(37.796007, -122.408308)"
0486255-01-001,0486255,Monster Chef Corporation,Monster Chef Corporation,2126 33rd Ave,94116,08,5800,01/06/2014 12:00:00 AM,01/06/2014 12:00:00 AM,2126 33rd Avenue,"2126 33RD AVE
San Francisco, CA 94116
(37.74743, -122.491042)"
0486268-01-001,0486268,Ovo Cafe Inc,Ovo Cafe Inc,171 2nd St,94105,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,181 2nd Ave Suite 688,"171 2ND ST
San Francisco, CA 94105
(37.787093, -122.398655)"
0486336-01-001,0486336,Long Bridge Pizza Company Llc,Long Bridge Pizza Company,2347 3rd St,94107,08,5812,01/22/2014 12:00:00 AM,01/22/2014 12:00:00 AM,2347 3rd St,"2347 3RD ST
San Francisco, CA 94107
(37.758608, -122.388298)"
0486388-01-001,0486388,Crossman Wanwisa M,Twisted Tapas Lounge,490 Broadway St,94133,08,3079,01/23/2014 12:00:00 AM,01/23/2014 12:00:00 AM,555 Taylor Street Apt 503,"490 BROADWAY ST
San Francisco, CA 94133
(37.798046, -122.405232)"
0486455-01-001,0486455,Souvla Llc,Souvla Llc,517 Hayes St,94102,08,5800,01/24/2014 12:00:00 AM,01/24/2014 12:00:00 AM,517 Hayes St,"517 HAYES ST
San Francisco, CA 94102
(37.776633, -122.424924)"
0486474-01-001,0486474,Hanania Piter Yacoub,Pita Pita Deli,1000 Howard St,94103,08,3079,02/03/2014 12:00:00 AM,02/03/2014 12:00:00 AM,1000 Howard St,"1000 HOWARD ST
San Francisco, CA 94103
(37.779514, -122.407456)"
0486489-01-001,0486489,Union St Coffee Roastery Inc,Union St Coffee Roastery Inc,2191 Union St,94123,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,2191 Union St,"2191 UNION ST
San Francisco, CA 94123
(37.797106, -122.43537)"
0486492-01-001,0486492,Everything's Game Llc,Game,648 Bush St,94108,08,5812,12/31/2013 12:00:00 AM,01/22/2014 12:00:00 AM,648 Bush St,"648 BUSH ST
San Francisco, CA 94108
(37.790273, -122.407953)"
0486502-01-001,0486502,Sh Dream Inc,Sh Dream Inc,253 Church St,94114,08,5800,01/20/2014 12:00:00 AM,01/20/2014 12:00:00 AM,9465 Garden Grove Blvd 200,"253 CHURCH ST
San Francisco, CA 94114
(37.766756, -122.428875)"
0486511-01-001,0486511,Sf Fried Chicken Company,San Francisco Fried Chicken Co,362 Columbus Ave,94133,08,5812,02/14/2014 12:00:00 AM,02/14/2014 12:00:00 AM,1090 Montgomery 204 St,"362 COLUMBUS AVE
San Francisco, CA 94133
(37.798512, -122.407567)"
0486513-01-001,0486513,China House Restaurant,China House Restaurant,2794 Diamond St,94131,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,2794 Diamond St,"2794 DIAMOND ST
San Francisco, CA 94131
(37.734616, -122.433841)"
0486536-01-001,0486536,Abvsf Llc,Abv,3174 16th St,94103,08,5812,01/28/2014 12:00:00 AM,01/28/2014 12:00:00 AM,3174 16th St,"3174 16TH ST
San Francisco, CA 94103
(37.764814, -122.423615)"
0486569-01-001,0486569,Think Is Good Inc,Lobsta Truck,410 Minna St,94103,08,5800,02/13/2014 12:00:00 AM,02/13/2014 12:00:00 AM,Po Box 3332,"410 MINNA ST
San Francisco, CA 94103
(37.782379, -122.405891)"
0486573-01-001,0486573,Truong Emily,Grubbin',1404 Taraval St,94116,08,3079,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,1404 Taraval St,"1404 TARAVAL ST
San Francisco, CA 94116
(37.74282, -122.481096)"
0486578-01-001,0486578,Yzysf Llc,Old Shanghai Restaurant,5145 Geary Blvd,94118,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,1822 21st Ave,"5145 GEARY BLVD
San Francisco, CA 94118
(37.780475, -122.474779)"
0486591-01-001,0486591,Melange Market Llc,Melange Market,3153 17th St,94107,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,224 7th St,"3153 17TH ST
San Francisco, CA 94107
(37.76363, -122.416271)"
0486600-01-001,0486600,A Table In Sf Llc,A Table,101 Spear St Rc1-All,94105,08,5812,01/21/2014 12:00:00 AM,01/21/2014 12:00:00 AM,1010 S El Camino Real #B,"101 SPEAR ST
ALL San Francisco, CA 94105
(37.792534, -122.394067)"
0486623-01-001,0486623,Proof Grainworks Incorporated,Proof Grainworks Incorporated,1108 Bryant St B,94103,08,5800,01/27/2014 12:00:00 AM,01/27/2014 12:00:00 AM,1108 Bryant St #B,"1108 BRYANT ST
B San Francisco, CA 94103
(37.770988, -122.408945)"
0486704-01-001,0486704,Yiyang Investment Inc,Terra Cotta Warrior,2555 Judah St,94122,08,5800,01/03/2014 12:00:00 AM,01/03/2014 12:00:00 AM,2555 Judah St,"2555 JUDAH ST
San Francisco, CA 94122
(37.76116, -122.489396)"
0486730-01-001,0486730,Rosas Lopez Gabino,Brisas De Vallarta,4697 Mission St,94112,08,3079,02/03/2014 12:00:00 AM,02/03/2014 12:00:00 AM,331-B Lisbon St,"4697 MISSION ST
San Francisco, CA 94112
(37.723182, -122.435957)"
0486771-01-001,0486771,Becklund J & Mcguire W,Pollo,2823 Mission St,94110,08,5812,01/17/2014 12:00:00 AM,01/17/2014 12:00:00 AM,2823 Mission St,"2823 MISSION ST
San Francisco, CA 94110
(37.751895, -122.41841)"
0486807-01-001,0486807,Almuhtadi Mohamed,Diamond Cafe,751 Diamond St,94114,08,3079,02/20/2014 12:00:00 AM,02/20/2014 12:00:00 AM,751 Diamond St,"751 DIAMOND ST
San Francisco, CA 94114
(37.751423, -122.43633)"
0486811-01-001,0486811,Mo Shu Xia Li Zhiwen,Mj's Cafe,87 Mcallister St,94102,08,5812,02/06/2014 12:00:00 AM,02/06/2014 12:00:00 AM,119 Vienna St,"87 MCALLISTER ST
San Francisco, CA 94102
(37.780882, -122.413987)"
0486850-01-001,0486850,Dna Beso Inc,Bacio Bistronomia,2367 Market St,94114,08,5800,02/04/2014 12:00:00 AM,02/04/2014 12:00:00 AM,4058a 18th St,"2367 MARKET ST
San Francisco, CA 94114
(37.763035, -122.434486)"
0486850-02-001,0486850,Dna Beso Inc,Beso Bistronomia,4058 18th St,94114,08,5800,02/04/2014 12:00:00 AM,02/04/2014 12:00:00 AM,4058a 18th St,"4058 18TH ST
San Francisco, CA 94114
(37.760945, -122.434129)"
0486867-01-001,0486867,City Spirits Sf Llc,City Spirits,587 Post St,94102,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,587 Post St,"587 POST ST
San Francisco, CA 94102
(37.787895, -122.411512)"
0486889-01-001,0486889,Calvir Group Llc,Shido Restaurant,1655 Market St,94103,08,5812,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,1751 Newcomb Ave,"1655 MARKET ST
San Francisco, CA 94103
(37.773257, -122.421504)"
0486930-01-001,0486930,Bikahi Inc,Caffe Sapore,790 Lombard St,94133,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,790 Lombard St,"790 LOMBARD ST
San Francisco, CA 94133
(37.802635, -122.414562)"
0486936-01-001,0486936,Sweet Basil By Monpiji,Sweet Basil,3221 Mission St,94110,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,3221 Mission St,"3221 MISSION ST
San Francisco, CA 94110
(37.74528, -122.420099)"
0486944-01-001,0486944,Rece River Corp,Phat Philly,3388 24th St,94110,08,5800,02/10/2014 12:00:00 AM,02/10/2014 12:00:00 AM,3388 24th St,"3388 24TH ST
San Francisco, CA 94110
(37.752126, -122.420402)"
0486960-01-001,0486960,Noble Thoughts Inc,Golden Era Vegan Restaurant,395 Golden Gate Ave,94102,08,5800,02/12/2014 12:00:00 AM,02/12/2014 12:00:00 AM,1800 Trousdale Dr Unit 205,"395 GOLDEN GATE AVE
San Francisco, CA 94102
(37.781492, -122.416808)"
0486978-01-001,0486978,Sugar Jones Inc,Carmelina's Taqueria,500 Parnassus Ave,94131,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,27 Flood Ave,"500 PARNASSUS AVE
San Francisco, CA 94131
(37.763269, -122.458618)"
0486984-01-001,0486984,Superon Llc,Sapoten,3420 Balboa St,94121,08,5800,02/15/2014 12:00:00 AM,02/15/2014 12:00:00 AM,3420 Balboa Street,"3420 BALBOA ST
San Francisco, CA 94121
(37.775787, -122.495574)"
0486988-01-001,0486988,Made In China Restaurant,Made In China Restaurant,1033 Taraval St,94116,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,1033 Taraval St,"1033 TARAVAL ST
San Francisco, CA 94116
(37.742988, -122.477353)"
0486990-01-999,0486990,Rockos Ice Cream Tacos Llc,Rockos Ice Cream Tacos,742 Runnymede St,94303,08,5800,02/10/2014 12:00:00 AM,02/10/2014 12:00:00 AM,742 Runnymede St,"742 RUNNYMEDE ST
PALO ALTO, CA 94303
(37.46851, -122.13794)"
0486994-01-001,0486994,Qarajah Sf Inc,Piattini,2331 Mission St,94110,08,5800,02/01/2014 12:00:00 AM,02/01/2014 12:00:00 AM,2331 Mission St,"2331 MISSION ST
San Francisco, CA 94110
(37.759665, -122.419148)"
0487026-01-001,0487026,Canseco Cecilia,Cecil's Cafe,101 Spear St B5,94105,08,3079,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,101 Spear St #B5,"101 SPEAR ST
San Francisco, CA 94105
(37.792534, -122.394067)"
0487052-01-001,0487052,Food Revolution Llc,Benedict Arnolds,930 Union St,94133,08,5800,04/01/2014 12:00:00 AM,04/01/2014 12:00:00 AM,930 Union St,"930 UNION ST
San Francisco, CA 94133
(37.799757, -122.414727)"
0487080-01-001,0487080,Jamsrandorj Sundermaa,Lets Jam Cafe,842 Geary St,94109,08,3079,02/19/2014 12:00:00 AM,02/19/2014 12:00:00 AM,842 Geary Street,"842 GEARY ST
San Francisco, CA 94109
(37.786228, -122.417141)"
0487097-01-001,0487097,Nielsen Carsten K Wood Jason,1060 Tacos,1060 Bush St 208,94109,08,5812,02/14/2014 12:00:00 AM,02/14/2014 12:00:00 AM,1060 Bush Street #208,"1060 BUSH ST
San Francisco, CA 94109
(37.789412, -122.414727)"
0487216-01-001,0487216,Opera Plaza Deli And Taqueria,Opera Plaza Deli And Taqueria,601 Van Ness Ave K,94120,08,5800,01/01/2014 12:00:00 AM,01/01/2014 12:00:00 AM,601 Van Ness Ave #K,"601 VAN NESS AVE
K San Francisco, CA 94120
(37.781471, -122.420616)"
0487238-01-001,0487238,Jacobs Cafe Inc,Jacobs Cafe,1428 Polk St,94109,08,5800,02/18/2014 12:00:00 AM,02/18/2014 12:00:00 AM,2511 16th Ave,"1428 POLK ST
San Francisco, CA 94109
(37.789895, -122.420554)"
0487248-01-001,0487248,Velazquez Porfirio,La Va K Restauant,2470 San Bruno Ave,94134,08,3079,02/15/2014 12:00:00 AM,02/15/2014 12:00:00 AM,519 Commercial Avenue #8,"2470 SAN BRUNO AVE
San Francisco, CA 94134
(37.730648, -122.404849)"
0487269-01-001,0487269,Clementine Group Inc,Buffalo Theory,1735 Polk St,94109,08,5800,02/20/2014 12:00:00 AM,02/20/2014 12:00:00 AM,Po Box 640854,"1735 POLK ST
San Francisco, CA 94109
(37.792684, -122.421131)"
0487299-01-001,0487299,New Cheung Hing Restaurant Llc,New Cheung Hing Restaurant,2339 Noriega St,94122,08,5800,01/16/2014 12:00:00 AM,01/16/2014 12:00:00 AM,2339 Noriega St,"2339 NORIEGA ST
San Francisco, CA 94122
(37.753699, -122.488969)"
